9,13,3,6,7,21,1,2,18,0,10,14,0,7,8,22,2,3,19,1,11,15,1,8,9,23,3,0,20,2,12,16,2,9,10,0,4,1,21,3,13,17,3,10,11,1,0,2,22,4,14,18,0,11,12,2,1,3,23,5,15,19,1,12,13,3,2,0,24,6,2
10,14,0,7,8,22,2,3,19,1,11,15,1,8,9,23,3,0,20,2,12,16,2,9,10,0,4,1,21,3,13,17,3,10,11,1,0,2,22,4,14,18,0,11,12,2,1,3,23,5,15,19,1,12,13,3,2,0,24,6,16,20,0,13,14,4,3,1,25,7,1
11,15,1,8,9,23,3,0,20,2,12,16,2,9,10,0,4,1,21,3,13,17,3,10,11,1,0,2,22,4,14,18,0,11,12,2,1,3,23,5,15,19,1,12,13,3,2,0,24,6,16,20,0,13,14,4,3,1,25,7,17,21,1,14,15,5,4,2,0,8,2
12,16,2,9,10,0,4,1,21,3,13,17,3,10,11,1,0,2,22,4,14,18,0,11,12,2,1,3,23,5,15,19,1,12,13,3,2,0,24,6,16,20,0,13,14,4,3,1,25,7,17,21,1,14,15,5,4,2,0,8,0,22,2,15,16,6,5,3,1,9,2
13,17,3,10,11,1,0,2,22,4,14,18,0,11,12,2,1,3,23,5,15,19,1,12,13,3,2,0,24,6,16,20,0,13,14,4,3,1,25,7,17,21,1,14,15,5,4,2,0,8,0,22,2,15,16,6,5,3,1,9,1,0,3,16,17,7,6,4,2,10,2
14,18,0,11,12,2,1,3,23,5,15,19,1,12,13,3,2,0,24,6,16,20,0,13,14,4,3,1,25,7,17,21,1,14,15,5,4,2,0,8,0,22,2,15,16,6,5,3,1,9,1,0,3,16,17,7,6,4,2,10,2,1,4,17,0,8,7,5,3,11,2
15,19,1,12,13,3,2,0,24,6,16,20,0,13,14,4,3,1,25,7,17,21,1,14,15,5,4,2,0,8,0,22,2,15,16,6,5,3,1,9,1,0,3,16,17,7,6,4,2,10,2,1,4,17,0,8,7,5,3,11,3,2,5,0,1,9,8,6,4,12,1
16,20,0,13,14,4,3,1,25,7,17,21,1,14,15,5,4,2,0,8,0,22,2,15,16,6,5,3,1,9,1,0,3,16,17,7,6,4,2,10,2,1,4,17,0,8,7,5,3,11,3,2,5,0,1,9,8,6,4,12,4,3,6,1,2,10,9,7,0,13,2
17,21,1,14,15,5,4,2,0,8,0,22,2,15,16,6,5,3,1,9,1,0,3,16,17,7,6,4,2,10,2,1,4,17,0,8,7,5,3,11,3,2,5,0,1,9,8,6,4,12,4,3,6,1,2,10,9,7,0,13,5,4,7,2,3,11,10,0,1,14,1
0,22,2,15,16,6,5,3,1,9,1,0,3,16,17,7,6,4,2,10,2,1,4,17,0,8,7,5,3,11,3,2,5,0,1,9,8,6,4,12,4,3,6,1,2,10,9,7,0,13,5,4,7,2,3,11,10,0,1,14,6,5,8,3,0,12,11,1,2,15,2
1,0,3,16,17,7,6,4,2,10,2,1,4,17,0,8,7,5,3,11,3,2,5,0,1,9,8,6,4,12,4,3,6,1,2,10,9,7,0,13,5,4,7,2,3,11,10,0,1,14,6,5,8,3,0,12,11,1,2,15,7,6,9,4,1,13,0,2,3,16,1
2,1,4,17,0,8,7,5,3,11,3,2,5,0,1,9,8,6,4,12,4,3,6,1,2,10,9,7,0,13,5,4,7,2,3,11,10,0,1,14,6,5,8,3,0,12,11,1,2,15,7,6,9,4,1,13,0,2,3,16,8,7,10,5,2,14,0,3,4,17,2
3,2,5,0,1,9,8,6,4,12,4,3,6,1,2,10,9,7,0,13,5,4,7,2,3,11,10,0,1,14,6,5,8,3,0,12,11,1,2,15,7,6,9,4,1,13,0,2,3,16,8,7,10,5,2,14,0,3,4,17,9,8,11,6,3,15,1,4,5,0,2
4,3,6,1,2,10,9,7,0,13,5,4,7,2,3,11,10,0,1,14,6,5,8,3,0,12,11,1,2,15,7,6,9,4,1,13,0,2,3,16,8,7,10,5,2,14,0,3,4,17,9,8,11,6,3,15,1,4,5,0,10,9,12,7,4,0,2,5,6,1,1
5,4,7,2,3,11,10,0,1,14,6,5,8,3,0,12,11,1,2,15,7,6,9,4,1,13,0,2,3,16,8,7,10,5,2,14,0,3,4,17,9,8,11,6,3,15,1,4,5,0,10,9,12,7,4,0,2,5,6,1,11,10,13,8,5,1,3,6,7,0,1
6,5,8,3,0,12,11,1,2,15,7,6,9,4,1,13,0,2,3,16,8,7,10,5,2,14,0,3,4,17,9,8,11,6,3,15,1,4,5,0,10,9,12,7,4,0,2,5,6,1,11,10,13,8,5,1,3,6,7,0,12,11,14,9,6,2,0,7,8,1,1
7,6,9,4,1,13,0,2,3,16,8,7,10,5,2,14,0,3,4,17,9,8,11,6,3,15,1,4,5,0,10,9,12,7,4,0,2,5,6,1,11,10,13,8,5,1,3,6,7,0,12,11,14,9,6,2,0,7,8,1,13,12,15,10,7,3,0,8,9,2,1
8,7,10,5,2,14,0,3,4,17,9,8,11,6,3,15,1,4,5,0,10,9,12,7,4,0,2,5,6,1,11,10,13,8,5,1,3,6,7,0,12,11,14,9,6,2,0,7,8,1,13,12,15,10,7,3,0,8,9,2,0,13,16,11,8,4,1,9,10,3,1
9,8,11,6,3,15,1,4,5,0,10,9,12,7,4,0,2,5,6,1,11,10,13,8,5,1,3,6,7,0,12,11,14,9,6,2,0,7,8,1,13,12,15,10,7,3,0,8,9,2,0,13,16,11,8,4,1,9,10,3,1,14,17,12,9,5,2,0,11,4,1
10,9,12,7,4,0,2,5,6,1,11,10,13,8,5,1,3,6,7,0,12,11,14,9,6,2,0,7,8,1,13,12,15,10,7,3,0,8,9,2,0,13,16,11,8,4,1,9,10,3,1,14,17,12,9,5,2,0,11,4,2,0,18,13,10,6,3,1,12,5,1
11,10,13,8,5,1,3,6,7,0,12,11,14,9,6,2,0,7,8,1,13,12,15,10,7,3,0,8,9,2,0,13,16,11,8,4,1,9,10,3,1,14,17,12,9,5,2,0,11,4,2,0,18,13,10,6,3,1,12,5,3,1,19,14,11,7,4,2,13,0,1
12,11,14,9,6,2,0,7,8,1,13,12,15,10,7,3,0,8,9,2,0,13,16,11,8,4,1,9,10,3,1,14,17,12,9,5,2,0,11,4,2,0,18,13,10,6,3,1,12,5,3,1,19,14,11,7,4,2,13,0,4,0,20,15,12,8,5,3,14,1,2
13,12,15,10,7,3,0,8,9,2,0,13,16,11,8,4,1,9,10,3,1,14,17,12,9,5,2,0,11,4,2,0,18,13,10,6,3,1,12,5,3,1,19,14,11,7,4,2,13,0,4,0,20,15,12,8,5,3,14,1,5,1,21,16,13,9,6,4,0,2,1
0,13,16,11,8,4,1,9,10,3,1,14,17,12,9,5,2,0,11,4,2,0,18,13,10,6,3,1,12,5,3,1,19,14,11,7,4,2,13,0,4,0,20,15,12,8,5,3,14,1,5,1,21,16,13,9,6,4,0,2,6,2,22,17,14,10,7,0,1,3,2
1,14,17,12,9,5,2,0,11,4,2,0,18,13,10,6,3,1,12,5,3,1,19,14,11,7,4,2,13,0,4,0,20,15,12,8,5,3,14,1,5,1,21,16,13,9,6,4,0,2,6,2,22,17,14,10,7,0,1,3,7,3,0,18,15,11,8,1,2,4,1
2,0,18,13,10,6,3,1,12,5,3,1,19,14,11,7,4,2,13,0,4,0,20,15,12,8,5,3,14,1,5,1,21,16,13,9,6,4,0,2,6,2,22,17,14,10,7,0,1,3,7,3,0,18,15,11,8,1,2,4,8,0,1,19,16,12,9,2,3,5,2
3,1,19,14,11,7,4,2,13,0,4,0,20,15,12,8,5,3,14,1,5,1,21,16,13,9,6,4,0,2,6,2,22,17,14,10,7,0,1,3,7,3,0,18,15,11,8,1,2,4,8,0,1,19,16,12,9,2,3,5,0,1,2,20,17,13,10,3,4,6,1
4,0,20,15,12,8,5,3,14,1,5,1,21,16,13,9,6,4,0,2,6,2,22,17,14,10,7,0,1,3,7,3,0,18,15,11,8,1,2,4,8,0,1,19,16,12,9,2,3,5,0,1,2,20,17,13,10,3,4,6,1,2,0,21,18,14,11,4,5,7,2
5,1,21,16,13,9,6,4,0,2,6,2,22,17,14,10,7,0,1,3,7,3,0,18,15,11,8,1,2,4,8,0,1,19,16,12,9,2,3,5,0,1,2,20,17,13,10,3,4,6,1,2,0,21,18,14,11,4,5,7,2,3,1,22,19,15,0,5,6,8,1
6,2,22,17,14,10,7,0,1,3,7,3,0,18,15,11,8,1,2,4,8,0,1,19,16,12,9,2,3,5,0,1,2,20,17,13,10,3,4,6,1,2,0,21,18,14,11,4,5,7,2,3,1,22,19,15,0,5,6,8,3,4,2,23,20,16,0,6,7,9,1
7,3,0,18,15,11,8,1,2,4,8,0,1,19,16,12,9,2,3,5,0,1,2,20,17,13,10,3,4,6,1,2,0,21,18,14,11,4,5,7,2,3,1,22,19,15,0,5,6,8,3,4,2,23,20,16,0,6,7,9,4,5,0,24,21,17,1,7,8,10,1
8,0,1,19,16,12,9,2,3,5,0,1,2,20,17,13,10,3,4,6,1,2,0,21,18,14,11,4,5,7,2,3,1,22,19,15,0,5,6,8,3,4,2,23,20,16,0,6,7,9,4,5,0,24,21,17,1,7,8,10,5,0,1,25,22,18,2,8,9,11,2
0,1,2,20,17,13,10,3,4,6,1,2,0,21,18,14,11,4,5,7,2,3,1,22,19,15,0,5,6,8,3,4,2,23,20,16,0,6,7,9,4,5,0,24,21,17,1,7,8,10,5,0,1,25,22,18,2,8,9,11,6,1,2,26,23,19,0,9,10,12,1
1,2,0,21,18,14,11,4,5,7,2,3,1,22,19,15,0,5,6,8,3,4,2,23,20,16,0,6,7,9,4,5,0,24,21,17,1,7,8,10,5,0,1,25,22,18,2,8,9,11,6,1,2,26,23,19,0,9,10,12,7,2,3,27,0,20,1,10,11,13,2
2,3,1,22,19,15,0,5,6,8,3,4,2,23,20,16,0,6,7,9,4,5,0,24,21,17,1,7,8,10,5,0,1,25,22,18,2,8,9,11,6,1,2,26,23,19,0,9,10,12,7,2,3,27,0,20,1,10,11,13,8,3,4,28,0,21,2,11,12,14,2
3,4,2,23,20,16,0,6,7,9,4,5,0,24,21,17,1,7,8,10,5,0,1,25,22,18,2,8,9,11,6,1,2,26,23,19,0,9,10,12,7,2,3,27,0,20,1,10,11,13,8,3,4,28,0,21,2,11,12,14,9,4,5,29,1,22,0,12,13,15,2
4,5,0,24,21,17,1,7,8,10,5,0,1,25,22,18,2,8,9,11,6,1,2,26,23,19,0,9,10,12,7,2,3,27,0,20,1,10,11,13,8,3,4,28,0,21,2,11,12,14,9,4,5,29,1,22,0,12,13,15,10,5,6,30,0,23,1,13,14,16,2
5,0,1,25,22,18,2,8,9,11,6,1,2,26,23,19,0,9,10,12,7,2,3,27,0,20,1,10,11,13,8,3,4,28,0,21,2,11,12,14,9,4,5,29,1,22,0,12,13,15,10,5,6,30,0,23,1,13,14,16,11,6,7,31,0,24,2,14,15,17,1
6,1,2,26,23,19,0,9,10,12,7,2,3,27,0,20,1,10,11,13,8,3,4,28,0,21,2,11,12,14,9,4,5,29,1,22,0,12,13,15,10,5,6,30,0,23,1,13,14,16,11,6,7,31,0,24,2,14,15,17,12,7,8,32,1,0,3,15,16,18,1
7,2,3,27,0,20,1,10,11,13,8,3,4,28,0,21,2,11,12,14,9,4,5,29,1,22,0,12,13,15,10,5,6,30,0,23,1,13,14,16,11,6,7,31,0,24,2,14,15,17,12,7,8,32,1,0,3,15,16,18,13,8,9,33,2,1,4,16,17,0,2
8,3,4,28,0,21,2,11,12,14,9,4,5,29,1,22,0,12,13,15,10,5,6,30,0,23,1,13,14,16,11,6,7,31,0,24,2,14,15,17,12,7,8,32,1,0,3,15,16,18,13,8,9,33,2,1,4,16,17,0,14,0,10,34,3,2,5,17,18,1,1
9,4,5,29,1,22,0,12,13,15,10,5,6,30,0,23,1,13,14,16,11,6,7,31,0,24,2,14,15,17,12,7,8,32,1,0,3,15,16,18,13,8,9,33,2,1,4,16,17,0,14,0,10,34,3,2,5,17,18,1,15,1,11,35,4,3,6,0,19,2,2
10,5,6,30,0,23,1,13,14,16,11,6,7,31,0,24,2,14,15,17,12,7,8,32,1,0,3,15,16,18,13,8,9,33,2,1,4,16,17,0,14,0,10,34,3,2,5,17,18,1,15,1,11,35,4,3,6,0,19,2,16,2,12,36,5,4,0,1,20,3,1
11,6,7,31,0,24,2,14,15,17,12,7,8,32,1,0,3,15,16,18,13,8,9,33,2,1,4,16,17,0,14,0,10,34,3,2,5,17,18,1,15,1,11,35,4,3,6,0,19,2,16,2,12,36,5,4,0,1,20,3,17,3,13,37,6,5,1,2,21,0,2
12,7,8,32,1,0,3,15,16,18,13,8,9,33,2,1,4,16,17,0,14,0,10,34,3,2,5,17,18,1,15,1,11,35,4,3,6,0,19,2,16,2,12,36,5,4,0,1,20,3,17,3,13,37,6,5,1,2,21,0,18,4,0,38,7,6,2,3,22,1,2
13,8,9,33,2,1,4,16,17,0,14,0,10,34,3,2,5,17,18,1,15,1,11,35,4,3,6,0,19,2,16,2,12,36,5,4,0,1,20,3,17,3,13,37,6,5,1,2,21,0,18,4,0,38,7,6,2,3,22,1,19,5,1,39,0,7,3,4,23,2,2
14,0,10,34,3,2,5,17,18,1,15,1,11,35,4,3,6,0,19,2,16,2,12,36,5,4,0,1,20,3,17,3,13,37,6,5,1,2,21,0,18,4,0,38,7,6,2,3,22,1,19,5,1,39,0,7,3,4,23,2,20,6,2,40,1,8,4,5,0,3,1
15,1,11,35,4,3,6,0,19,2,16,2,12,36,5,4,0,1,20,3,17,3,13,37,6,5,1,2,21,0,18,4,0,38,7,6,2,3,22,1,19,5,1,39,0,7,3,4,23,2,20,6,2,40,1,8,4,5,0,3,21,7,3,41,2,9,0,6,1,4,2
16,2,12,36,5,4,0,1,20,3,17,3,13,37,6,5,1,2,21,0,18,4,0,38,7,6,2,3,22,1,19,5,1,39,0,7,3,4,23,2,20,6,2,40,1,8,4,5,0,3,21,7,3,41,2,9,0,6,1,4,0,8,4,42,3,10,1,7,2,5,1
17,3,13,37,6,5,1,2,21,0,18,4,0,38,7,6,2,3,22,1,19,5,1,39,0,7,3,4,23,2,20,6,2,40,1,8,4,5,0,3,21,7,3,41,2,9,0,6,1,4,0,8,4,42,3,10,1,7,2,5,0,9,5,43,4,11,2,8,3,6,1
18,4,0,38,7,6,2,3,22,1,19,5,1,39,0,7,3,4,23,2,20,6,2,40,1,8,4,5,0,3,21,7,3,41,2,9,0,6,1,4,0,8,4,42,3,10,1,7,2,5,0,9,5,43,4,11,2,8,3,6,0,10,6,44,5,12,3,9,4,7,1
19,5,1,39,0,7,3,4,23,2,20,6,2,40,1,8,4,5,0,3,21,7,3,41,2,9,0,6,1,4,0,8,4,42,3,10,1,7,2,5,0,9,5,43,4,11,2,8,3,6,0,10,6,44,5,12,3,9,4,7,1,11,7,45,6,13,0,10,5,8,2
20,6,2,40,1,8,4,5,0,3,21,7,3,41,2,9,0,6,1,4,0,8,4,42,3,10,1,7,2,5,0,9,5,43,4,11,2,8,3,6,0,10,6,44,5,12,3,9,4,7,1,11,7,45,6,13,0,10,5,8,2,0,8,46,7,14,1,11,6,9,1
21,7,3,41,2,9,0,6,1,4,0,8,4,42,3,10,1,7,2,5,0,9,5,43,4,11,2,8,3,6,0,10,6,44,5,12,3,9,4,7,1,11,7,45,6,13,0,10,5,8,2,0,8,46,7,14,1,11,6,9,3,1,9,47,0,15,2,12,7,10,2
0,8,4,42,3,10,1,7,2,5,0,9,5,43,4,11,2,8,3,6,0,10,6,44,5,12,3,9,4,7,1,11,7,45,6,13,0,10,5,8,2,0,8,46,7,14,1,11,6,9,3,1,9,47,0,15,2,12,7,10,4,2,10,48,0,16,3,13,8,11,1
0,9,5,43,4,11,2,8,3,6,0,10,6,44,5,12,3,9,4,7,1,11,7,45,6,13,0,10,5,8,2,0,8,46,7,14,1,11,6,9,3,1,9,47,0,15,2,12,7,10,4,2,10,48,0,16,3,13,8,11,5,3,11,49,1,17,4,14,9,0,1
0,10,6,44,5,12,3,9,4,7,1,11,7,45,6,13,0,10,5,8,2,0,8,46,7,14,1,11,6,9,3,1,9,47,0,15,2,12,7,10,4,2,10,48,0,16,3,13,8,11,5,3,11,49,1,17,4,14,9,0,6,4,12,50,2,0,5,15,10,1,1
1,11,7,45,6,13,0,10,5,8,2,0,8,46,7,14,1,11,6,9,3,1,9,47,0,15,2,12,7,10,4,2,10,48,0,16,3,13,8,11,5,3,11,49,1,17,4,14,9,0,6,4,12,50,2,0,5,15,10,1,7,5,13,51,0,1,6,16,11,2,1
2,0,8,46,7,14,1,11,6,9,3,1,9,47,0,15,2,12,7,10,4,2,10,48,0,16,3,13,8,11,5,3,11,49,1,17,4,14,9,0,6,4,12,50,2,0,5,15,10,1,7,5,13,51,0,1,6,16,11,2,8,6,14,52,1,2,0,17,12,3,2
3,1,9,47,0,15,2,12,7,10,4,2,10,48,0,16,3,13,8,11,5,3,11,49,1,17,4,14,9,0,6,4,12,50,2,0,5,15,10,1,7,5,13,51,0,1,6,16,11,2,8,6,14,52,1,2,0,17,12,3,9,7,0,53,2,3,1,18,13,4,1
4,2,10,48,0,16,3,13,8,11,5,3,11,49,1,17,4,14,9,0,6,4,12,50,2,0,5,15,10,1,7,5,13,51,0,1,6,16,11,2,8,6,14,52,1,2,0,17,12,3,9,7,0,53,2,3,1,18,13,4,10,8,1,54,0,4,2,19,14,5,2
5,3,11,49,1,17,4,14,9,0,6,4,12,50,2,0,5,15,10,1,7,5,13,51,0,1,6,16,11,2,8,6,14,52,1,2,0,17,12,3,9,7,0,53,2,3,1,18,13,4,10,8,1,54,0,4,2,19,14,5,11,9,2,0,1,5,3,20,15,6,1
6,4,12,50,2,0,5,15,10,1,7,5,13,51,0,1,6,16,11,2,8,6,14,52,1,2,0,17,12,3,9,7,0,53,2,3,1,18,13,4,10,8,1,54,0,4,2,19,14,5,11,9,2,0,1,5,3,20,15,6,12,10,3,0,2,6,4,21,16,7,1
7,5,13,51,0,1,6,16,11,2,8,6,14,52,1,2,0,17,12,3,9,7,0,53,2,3,1,18,13,4,10,8,1,54,0,4,2,19,14,5,11,9,2,0,1,5,3,20,15,6,12,10,3,0,2,6,4,21,16,7,13,11,4,0,3,7,5,22,17,8,1
8,6,14,52,1,2,0,17,12,3,9,7,0,53,2,3,1,18,13,4,10,8,1,54,0,4,2,19,14,5,11,9,2,0,1,5,3,20,15,6,12,10,3,0,2,6,4,21,16,7,13,11,4,0,3,7,5,22,17,8,14,12,5,1,0,8,6,23,18,9,2
9,7,0,53,2,3,1,18,13,4,10,8,1,54,0,4,2,19,14,5,11,9,2,0,1,5,3,20,15,6,12,10,3,0,2,6,4,21,16,7,13,11,4,0,3,7,5,22,17,8,14,12,5,1,0,8,6,23,18,9,15,13,6,2,0,9,7,24,19,10,1
10,8,1,54,0,4,2,19,14,5,11,9,2,0,1,5,3,20,15,6,12,10,3,0,2,6,4,21,16,7,13,11,4,0,3,7,5,22,17,8,14,12,5,1,0,8,6,23,18,9,15,13,6,2,0,9,7,24,19,10,16,14,7,3,1,10,8,0,20,11,1
11,9,2,0,1,5,3,20,15,6,12,10,3,0,2,6,4,21,16,7,13,11,4,0,3,7,5,22,17,8,14,12,5,1,0,8,6,23,18,9,15,13,6,2,0,9,7,24,19,10,16,14,7,3,1,10,8,0,20,11,0,15,8,4,2,11,9,1,21,12,2
12,10,3,0,2,6,4,21,16,7,13,11,4,0,3,7,5,22,17,8,14,12,5,1,0,8,6,23,18,9,15,13,6,2,0,9,7,24,19,10,16,14,7,3,1,10,8,0,20,11,0,15,8,4,2,11,9,1,21,12,1,16,0,5,3,12,10,2,22,13,2
13,11,4,0,3,7,5,22,17,8,14,12,5,1,0,8,6,23,18,9,15,13,6,2,0,9,7,24,19,10,16,14,7,3,1,10,8,0,20,11,0,15,8,4,2,11,9,1,21,12,1,16,0,5,3,12,10,2,22,13,2,17,1,0,4,13,11,3,23,14,2
14,12,5,1,0,8,6,23,18,9,15,13,6,2,0,9,7,24,19,10,16,14,7,3,1,10,8,0,20,11,0,15,8,4,2,11,9,1,21,12,1,16,0,5,3,12,10,2,22,13,2,17,1,0,4,13,11,3,23,14,0,18,2,1,5,14,12,4,24,15,2
15,13,6,2,0,9,7,24,19,10,16,14,7,3,1,10,8,0,20,11,0,15,8,4,2,11,9,1,21,12,1,16,0,5,3,12,10,2,22,13,2,17,1,0,4,13,11,3,23,14,0,18,2,1,5,14,12,4,24,15,1,19,3,0,6,15,13,5,25,16,1
16,14,7,3,1,10,8,0,20,11,0,15,8,4,2,11,9,1,21,12,1,16,0,5,3,12,10,2,22,13,2,17,1,0,4,13,11,3,23,14,0,18,2,1,5,14,12,4,24,15,1,19,3,0,6,15,13,5,25,16,2,20,4,1,7,0,14,6,26,17,1
0,15,8,4,2,11,9,1,21,12,1,16,0,5,3,12,10,2,22,13,2,17,1,0,4,13,11,3,23,14,0,18,2,1,5,14,12,4,24,15,1,19,3,0,6,15,13,5,25,16,2,20,4,1,7,0,14,6,26,17,0,21,5,2,8,1,15,7,27,18,1
1,16,0,5,3,12,10,2,22,13,2,17,1,0,4,13,11,3,23,14,0,18,2,1,5,14,12,4,24,15,1,19,3,0,6,15,13,5,25,16,2,20,4,1,7,0,14,6,26,17,0,21,5,2,8,1,15,7,27,18,1,22,6,3,9,2,16,0,28,19,2
2,17,1,0,4,13,11,3,23,14,0,18,2,1,5,14,12,4,24,15,1,19,3,0,6,15,13,5,25,16,2,20,4,1,7,0,14,6,26,17,0,21,5,2,8,1,15,7,27,18,1,22,6,3,9,2,16,0,28,19,2,23,7,4,10,0,17,1,29,20,1
0,18,2,1,5,14,12,4,24,15,1,19,3,0,6,15,13,5,25,16,2,20,4,1,7,0,14,6,26,17,0,21,5,2,8,1,15,7,27,18,1,22,6,3,9,2,16,0,28,19,2,23,7,4,10,0,17,1,29,20,3,0,8,5,11,1,18,2,30,21,2
1,19,3,0,6,15,13,5,25,16,2,20,4,1,7,0,14,6,26,17,0,21,5,2,8,1,15,7,27,18,1,22,6,3,9,2,16,0,28,19,2,23,7,4,10,0,17,1,29,20,3,0,8,5,11,1,18,2,30,21,4,1,9,6,12,2,19,3,0,22,1
2,20,4,1,7,0,14,6,26,17,0,21,5,2,8,1,15,7,27,18,1,22,6,3,9,2,16,0,28,19,2,23,7,4,10,0,17,1,29,20,3,0,8,5,11,1,18,2,30,21,4,1,9,6,12,2,19,3,0,22,5,0,10,7,13,3,20,4,1,23,1
0,21,5,2,8,1,15,7,27,18,1,22,6,3,9,2,16,0,28,19,2,23,7,4,10,0,17,1,29,20,3,0,8,5,11,1,18,2,30,21,4,1,9,6,12,2,19,3,0,22,5,0,10,7,13,3,20,4,1,23,6,1,11,8,14,4,21,0,2,24,1
1,22,6,3,9,2,16,0,28,19,2,23,7,4,10,0,17,1,29,20,3,0,8,5,11,1,18,2,30,21,4,1,9,6,12,2,19,3,0,22,5,0,10,7,13,3,20,4,1,23,6,1,11,8,14,4,21,0,2,24,7,2,12,9,15,5,22,1,0,25,1
2,23,7,4,10,0,17,1,29,20,3,0,8,5,11,1,18,2,30,21,4,1,9,6,12,2,19,3,0,22,5,0,10,7,13,3,20,4,1,23,6,1,11,8,14,4,21,0,2,24,7,2,12,9,15,5,22,1,0,25,8,3,13,10,0,6,23,2,1,26,1
3,0,8,5,11,1,18,2,30,21,4,1,9,6,12,2,19,3,0,22,5,0,10,7,13,3,20,4,1,23,6,1,11,8,14,4,21,0,2,24,7,2,12,9,15,5,22,1,0,25,8,3,13,10,0,6,23,2,1,26,9,4,14,11,1,0,24,3,2,27,1
4,1,9,6,12,2,19,3,0,22,5,0,10,7,13,3,20,4,1,23,6,1,11,8,14,4,21,0,2,24,7,2,12,9,15,5,22,1,0,25,8,3,13,10,0,6,23,2,1,26,9,4,14,11,1,0,24,3,2,27,10,5,0,12,2,1,25,4,3,28,2
5,0,10,7,13,3,20,4,1,23,6,1,11,8,14,4,21,0,2,24,7,2,12,9,15,5,22,1,0,25,8,3,13,10,0,6,23,2,1,26,9,4,14,11,1,0,24,3,2,27,10,5,0,12,2,1,25,4,3,28,11,6,1,0,3,2,26,5,4,29,1
6,1,11,8,14,4,21,0,2,24,7,2,12,9,15,5,22,1,0,25,8,3,13,10,0,6,23,2,1,26,9,4,14,11,1,0,24,3,2,27,10,5,0,12,2,1,25,4,3,28,11,6,1,0,3,2,26,5,4,29,12,7,2,1,0,3,27,6,5,30,1
7,2,12,9,15,5,22,1,0,25,8,3,13,10,0,6,23,2,1,26,9,4,14,11,1,0,24,3,2,27,10,5,0,12,2,1,25,4,3,28,11,6,1,0,3,2,26,5,4,29,12,7,2,1,0,3,27,6,5,30,13,8,3,2,1,4,28,7,0,31,2
8,3,13,10,0,6,23,2,1,26,9,4,14,11,1,0,24,3,2,27,10,5,0,12,2,1,25,4,3,28,11,6,1,0,3,2,26,5,4,29,12,7,2,1,0,3,27,6,5,30,13,8,3,2,1,4,28,7,0,31,14,0,4,3,2,5,29,8,1,32,1
9,4,14,11,1,0,24,3,2,27,10,5,0,12,2,1,25,4,3,28,11,6,1,0,3,2,26,5,4,29,12,7,2,1,0,3,27,6,5,30,13,8,3,2,1,4,28,7,0,31,14,0,4,3,2,5,29,8,1,32,15,0,5,4,3,6,30,9,2,33,2
10,5,0,12,2,1,25,4,3,28,11,6,1,0,3,2,26,5,4,29,12,7,2,1,0,3,27,6,5,30,13,8,3,2,1,4,28,7,0,31,14,0,4,3,2,5,29,8,1,32,15,0,5,4,3,6,30,9,2,33,0,1,6,5,4,7,31,10,3,34,1
11,6,1,0,3,2,26,5,4,29,12,7,2,1,0,3,27,6,5,30,13,8,3,2,1,4,28,7,0,31,14,0,4,3,2,5,29,8,1,32,15,0,5,4,3,6,30,9,2,33,0,1,6,5,4,7,31,10,3,34,1,0,7,6,5,8,32,11,4,35,1
12,7,2,1,0,3,27,6,5,30,13,8,3,2,1,4,28,7,0,31,14,0,4,3,2,5,29,8,1,32,15,0,5,4,3,6,30,9,2,33,0,1,6,5,4,7,31,10,3,34,1,0,7,6,5,8,32,11,4,35,0,1,8,7,6,9,33,12,5,36,2
13,8,3,2,1,4,28,7,0,31,14,0,4,3,2,5,29,8,1,32,15,0,5,4,3,6,30,9,2,33,0,1,6,5,4,7,31,10,3,34,1,0,7,6,5,8,32,11,4,35,0,1,8,7,6,9,33,12,5,36,1,2,9,8,7,10,34,0,6,37,2
14,0,4,3,2,5,29,8,1,32,15,0,5,4,3,6,30,9,2,33,0,1,6,5,4,7,31,10,3,34,1,0,7,6,5,8,32,11,4,35,0,1,8,7,6,9,33,12,5,36,1,2,9,8,7,10,34,0,6,37,2,3,10,9,8,11,0,1,7,38,1
15,0,5,4,3,6,30,9,2,33,0,1,6,5,4,7,31,10,3,34,1,0,7,6,5,8,32,11,4,35,0,1,8,7,6,9,33,12,5,36,1,2,9,8,7,10,34,0,6,37,2,3,10,9,8,11,0,1,7,38,3,4,11,10,9,12,1,0,8,39,2
0,1,6,5,4,7,31,10,3,34,1,0,7,6,5,8,32,11,4,35,0,1,8,7,6,9,33,12,5,36,1,2,9,8,7,10,34,0,6,37,2,3,10,9,8,11,0,1,7,38,3,4,11,10,9,12,1,0,8,39,4,5,12,11,10,13,2,0,9,40,2
1,0,7,6,5,8,32,11,4,35,0,1,8,7,6,9,33,12,5,36,1,2,9,8,7,10,34,0,6,37,2,3,10,9,8,11,0,1,7,38,3,4,11,10,9,12,1,0,8,39,4,5,12,11,10,13,2,0,9,40,5,6,13,12,11,14,3,1,0,41,1
0,1,8,7,6,9,33,12,5,36,1,2,9,8,7,10,34,0,6,37,2,3,10,9,8,11,0,1,7,38,3,4,11,10,9,12,1,0,8,39,4,5,12,11,10,13,2,0,9,40,5,6,13,12,11,14,3,1,0,41,6,7,0,13,12,15,4,2,1,42,1
